subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,stimulusitem9,stimulusitem10,stimulusitem11,values.gridface1_code,values.gridface2_code,values.gridface3_code,values.gridface4_code,values.gridface5_code,values.gridface6_code,values.gridface7_code,values.gridface8_code,values.avg_grid1,values.avg_grid2,values.variance_grid1,values.variance_grid2,values.trial_retry,values.nTrials,var_grid1,var_grid2,correct_resp_var,correct_var_num,easiness_var,correct_resp_avg,correct_avg_num,easiness_avg
593901689,gridcompare_block,gridcompare_trial,56,50,2098,nexus2_2_tw_3.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_19_tw_0.00.jpg,3,-3,-2,-1,0,-3,1,0,-0.75,-0.5,6.916666667,3,0,104,6.916666667,3,38,0,3.916666667,50,1,0.25
593901689,gridcompare_block,gridcompare_trial,57,50,2804,nexus2_8_tw_0.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_9_tw_-3.00.jpg,0,-3,1,-3,-1,1,-2,-3,-1.25,-1.25,4.25,2.916666667,0,104,4.25,2.916666667,38,0,1.333333333,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,58,38,2589,nexus2_19_tw_2.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_13_tw_-2.00.jpg,2,0,0,3,2,3,0,-2,1.25,0.75,2.25,4.916666667,0,104,2.25,4.916666667,50,0,2.666666667,38,1,0.5
593901689,gridcompare_block,gridcompare_trial,59,50,1648,nexus2_24_tw_-3.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_4_tw_-1.00.jpg,-3,3,-3,1,3,3,3,-1,-0.5,2,9,4,0,104,9,4,38,0,5,50,1,2.5
593901689,gridcompare_block,gridcompare_trial,60,50,2752,nexus2_15_tw_-2.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_2_tw_-3.00.jpg,-2,-1,-2,3,3,-2,2,-3,-0.5,0,5.666666667,8.666666667,0,104,5.666666667,8.666666667,50,1,3,50,1,0.5
593901689,gridcompare_block,gridcompare_trial,61,38,1570,nexus2_4_tw_-3.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_20_tw_-1.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_24_tw_0.00.jpg,-3,-3,2,-1,0,0,2,0,-1.25,0.5,5.583333333,1,0,104,5.583333333,1,38,1,4.583333333,50,0,1.75
593901689,gridcompare_block,gridcompare_trial,62,38,3059,nexus2_16_tw_3.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_9_tw_0.00.jpg,3,-1,-1,-1,0,-2,1,0,0,-0.25,4,1.583333333,0,104,4,1.583333333,38,1,2.416666667,38,1,0.25
593901689,gridcompare_block,gridcompare_trial,63,50,2510,nexus2_15_tw_-1.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_19_tw_-3.00.jpg,-1,0,3,2,3,-1,-3,-3,1,-1,3.333333333,8,0,104,3.333333333,8,50,1,4.666666667,38,0,2
593901689,gridcompare_block,gridcompare_trial,64,38,2773,nexus2_24_tw_-2.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_19_tw_1.00.jpg,-2,-1,-1,-2,-3,-3,0,1,-1.5,-1.25,0.333333333,4.25,0,104,0.333333333,4.25,50,0,3.916666667,50,0,0.25
593901689,gridcompare_block,gridcompare_trial,65,50,1632,nexus2_2_tw_1.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_18_tw_1.00.jpg,nexus2_1_tw_-3.00.jpg,1,-2,-3,3,-1,1,1,-3,-0.25,-0.5,7.583333333,3.666666667,0,104,7.583333333,3.666666667,38,0,3.916666667,38,0,0.25
593901689,gridcompare_block,gridcompare_trial,66,38,1227,nexus2_13_tw_-1.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_5_tw_-2.00.jpg,-1,2,-3,3,0,1,-1,-2,0.25,-0.5,7.583333333,1.666666667,0,104,7.583333333,1.666666667,38,1,5.916666667,38,1,0.75
593901689,gridcompare_block,gridcompare_trial,67,38,2155,nexus2_20_tw_-2.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_24_tw_-1.00.jpg,-2,1,3,-3,-1,-3,2,-1,-0.25,-0.75,7.583333333,4.25,0,104,7.583333333,4.25,38,1,3.333333333,38,1,0.5
593901689,gridcompare_block,gridcompare_trial,68,38,2677,nexus2_19_tw_1.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_1_tw_-1.00.jpg,1,1,-3,2,1,1,2,-1,0.25,0.75,4.916666667,1.583333333,0,104,4.916666667,1.583333333,38,1,3.333333333,50,0,0.5
593901689,gridcompare_block,gridcompare_trial,69,50,2281,nexus2_8_tw_1.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_2_tw_2.00.jpg,1,3,1,-1,1,-3,3,2,1,0.75,2.666666667,6.916666667,0,104,2.666666667,6.916666667,50,1,4.25,38,0,0.25
593901689,gridcompare_block,gridcompare_trial,70,50,1787,nexus2_12_tw_1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_8_tw_-2.00.jpg,1,2,0,2,-3,3,-2,-2,1.25,-1,0.916666667,7.333333333,0,104,0.916666667,7.333333333,50,1,6.416666667,38,0,2.25
593901689,gridcompare_block,gridcompare_trial,71,38,1388,nexus2_24_tw_-3.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_17_tw_-2.00.jpg,-3,0,3,-3,3,2,3,-2,-0.75,1.5,8.25,5.666666667,0,104,8.25,5.666666667,38,1,2.583333333,50,0,2.25
593901689,gridcompare_block,gridcompare_trial,72,50,2066,nexus2_17_tw_0.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_10_tw_3.00.jpg,0,3,1,2,3,2,-2,3,1.5,1.5,1.666666667,5.666666667,0,104,1.666666667,5.666666667,50,1,4,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,73,50,2999,nexus2_11_tw_3.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_6_tw_3.00.jpg,3,2,1,-1,0,0,-3,3,1.25,0,2.916666667,6,0,104,2.916666667,6,50,1,3.083333333,38,0,1.25
593901689,gridcompare_block,gridcompare_trial,74,50,2122,nexus2_6_tw_2.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_18_tw_-3.00.jpg,2,-2,2,2,-2,3,-1,-3,1,-0.75,4,6.916666667,0,104,4,6.916666667,50,1,2.916666667,38,0,1.75
593901689,gridcompare_block,gridcompare_trial,75,50,3046,nexus2_3_tw_0.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_13_tw_2.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_22_tw_3.00.jpg,0,-1,2,2,2,2,-2,3,0.75,1.25,2.25,4.916666667,0,104,2.25,4.916666667,50,1,2.666666667,50,1,0.5
593901689,gridcompare_block,gridcompare_trial,76,50,2207,nexus2_22_tw_2.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_5_tw_-1.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_19_tw_-3.00.jpg,2,1,1,0,1,-1,-3,-3,1,-1.5,0.666666667,3.666666667,0,104,0.666666667,3.666666667,50,1,3,38,0,2.5
593901689,gridcompare_block,gridcompare_trial,77,50,3253,nexus2_15_tw_0.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_1_tw_2.00.jpg,0,-3,1,0,-2,-1,-3,2,-0.5,-1,3,4.666666667,0,104,3,4.666666667,50,1,1.666666667,38,0,0.5
593901689,gridcompare_block,gridcompare_trial,78,38,1770,nexus2_24_tw_0.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_18_tw_1.00.jpg,nexus2_20_tw_1.00.jpg,0,-1,2,-2,3,-1,1,1,-0.25,1,2.916666667,2.666666667,0,104,2.916666667,2.666666667,38,1,0.25,50,0,1.25
593901689,gridcompare_block,gridcompare_trial,79,38,2879,nexus2_6_tw_-2.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_1_tw_-2.00.jpg,-2,-3,0,1,-1,2,-1,-2,-1,-0.5,3.333333333,3,0,104,3.333333333,3,38,1,0.333333333,50,0,0.5
593901689,gridcompare_block,gridcompare_trial,80,38,1586,nexus2_21_tw_3.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_1_tw_2.00.jpg,3,-3,-2,-1,3,-2,-3,2,-0.75,0,6.916666667,8.666666667,0,104,6.916666667,8.666666667,50,0,1.75,50,0,0.75
593901689,gridcompare_block,gridcompare_trial,81,38,2809,nexus2_12_tw_3.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_20_tw_1.00.jpg,3,0,-2,2,2,1,-1,1,0.75,0.75,4.916666667,1.583333333,0,104,4.916666667,1.583333333,38,1,3.333333333,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,82,38,1992,nexus2_17_tw_3.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_20_tw_3.00.jpg,3,-3,1,2,3,-3,0,3,0.75,0.75,6.916666667,8.25,0,104,6.916666667,8.25,50,0,1.333333333,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,83,38,2670,nexus2_3_tw_-3.00.jpg,nexus2_5_tw_-1.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_4_tw_-1.00.jpg,-3,-1,1,0,-1,-2,3,-1,-0.75,-0.25,2.916666667,4.916666667,0,104,2.916666667,4.916666667,50,0,2,50,0,0.5
593901689,gridcompare_block,gridcompare_trial,84,50,1570,nexus2_11_tw_1.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_21_tw_0.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_19_tw_3.00.jpg,1,1,0,2,0,0,-2,3,1,0.25,0.666666667,4.25,0,104,0.666666667,4.25,50,1,3.583333333,38,0,0.75
593901689,gridcompare_block,gridcompare_trial,85,38,2386,nexus2_8_tw_0.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_15_tw_-1.00.jpg,0,3,-2,-2,3,-2,-1,-1,-0.25,-0.25,5.583333333,4.916666667,0,104,5.583333333,4.916666667,38,1,0.666666667,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,86,50,1841,nexus2_6_tw_-1.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_10_tw_1.00.jpg,-1,2,0,-3,-1,1,-2,1,-0.5,-0.25,4.333333333,2.25,0,104,4.333333333,2.25,38,0,2.083333333,50,1,0.25
593901689,gridcompare_block,gridcompare_trial,87,38,2600,nexus2_12_tw_-3.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_15_tw_2.00.jpg,-3,0,-3,3,3,1,3,2,-0.75,2.25,8.25,0.916666667,0,104,8.25,0.916666667,38,1,7.333333333,50,0,3
593901689,gridcompare_block,gridcompare_trial,88,38,1723,nexus2_9_tw_2.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_17_tw_0.00.jpg,2,1,-2,-3,3,1,2,0,-0.5,1.5,5.666666667,1.666666667,0,104,5.666666667,1.666666667,38,1,4,50,0,2
593901689,gridcompare_block,gridcompare_trial,89,38,2523,nexus2_3_tw_3.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_17_tw_-3.00.jpg,3,-1,3,-2,-1,-2,-1,-3,0.75,-1.75,6.916666667,0.916666667,0,104,6.916666667,0.916666667,38,1,6,38,1,2.5
593901689,gridcompare_block,gridcompare_trial,90,38,1576,nexus2_13_tw_-2.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,-2,0,-1,3,-1,-3,0,-1,0,-1.25,4.666666667,1.583333333,0,104,4.666666667,1.583333333,38,1,3.083333333,38,1,1.25
593901689,gridcompare_block,gridcompare_trial,91,38,2039,nexus2_4_tw_-3.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_13_tw_2.00.jpg,nexus2_6_tw_-3.00.jpg,-3,2,2,1,2,2,2,-3,0.5,0.75,5.666666667,6.25,0,104,5.666666667,6.25,50,0,0.583333333,50,0,0.25
593901689,gridcompare_block,gridcompare_trial,92,38,2585,nexus2_5_tw_1.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_8_tw_0.00.jpg,1,2,-1,-1,3,1,-1,0,0.25,0.75,2.25,2.916666667,0,104,2.25,2.916666667,50,0,0.666666667,50,0,0.5
593901689,gridcompare_block,gridcompare_trial,93,50,1972,nexus2_23_tw_0.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_17_tw_1.00.jpg,0,2,-3,-2,0,-3,-2,1,-0.75,-1,4.916666667,3.333333333,0,104,4.916666667,3.333333333,38,0,1.583333333,38,0,0.25
593901689,gridcompare_block,gridcompare_trial,94,50,2131,nexus2_13_tw_0.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_20_tw_-2.00.jpg,nexus2_18_tw_-3.00.jpg,0,-1,0,-3,1,1,-2,-3,-1,-0.75,2,4.25,0,104,2,4.25,50,1,2.25,50,1,0.25
593901689,gridcompare_block,gridcompare_trial,95,50,2832,nexus2_23_tw_-2.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_20_tw_-3.00.jpg,-2,0,-2,2,3,-1,-1,-3,-0.5,-0.5,3.666666667,6.333333333,0,104,3.666666667,6.333333333,50,1,2.666666667,NA,NA,0
593901689,gridcompare_block,gridcompare_trial,96,38,2558,nexus2_15_tw_-3.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_20_tw_-1.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_11_tw_-1.00.jpg,-3,1,0,3,-1,2,-1,-1,0.25,-0.25,6.25,2.25,0,104,6.25,2.25,38,1,4,38,1,0.5
593901689,gridcompare_block,gridcompare_trial,97,50,2173,nexus2_16_tw_2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_4_tw_-2.00.jpg,2,3,-3,-2,3,-2,3,-2,0,0.5,8.666666667,8.333333333,0,104,8.666666667,8.333333333,38,0,0.333333333,50,1,0.5
593901689,gridcompare_block,gridcompare_trial,98,38,2017,nexus2_7_tw_-2.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_8_tw_-2.00.jpg,-2,2,2,-2,0,-2,-3,-2,0,-1.75,5.333333333,1.583333333,0,104,5.333333333,1.583333333,38,1,3.75,38,1,1.75
593901689,gridcompare_block,gridcompare_trial,99,50,1829,nexus2_15_tw_2.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_4_tw_2.00.jpg,2,3,3,2,-2,1,2,2,2.5,0.75,0.333333333,3.583333333,0,104,0.333333333,3.583333333,50,1,3.25,38,0,1.75
593901689,gridcompare_block,gridcompare_trial,100,50,2026,nexus2_19_tw_1.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_9_tw_-3.00.jpg,1,-2,1,1,-1,-2,2,-3,0.25,-1,2.25,4.666666667,0,104,2.25,4.666666667,50,1,2.416666667,38,0,1.25
593901689,gridcompare_block,gridcompare_trial,101,38,1836,nexus2_13_tw_1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_6_tw_3.00.jpg,1,2,2,-2,0,3,3,3,0.75,2.25,3.583333333,2.25,0,104,3.583333333,2.25,38,1,1.333333333,50,0,1.5
593901689,gridcompare_block,gridcompare_trial,102,50,1901,nexus2_21_tw_1.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_13_tw_-1.00.jpg,1,0,3,0,-3,1,-2,-1,1,-1.25,2,2.916666667,0,104,2,2.916666667,50,1,0.916666667,38,0,2.25
593901689,gridcompare_block,gridcompare_trial,103,38,2259,nexus2_2_tw_-3.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_21_tw_0.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_6_tw_-1.00.jpg,-3,1,0,0,3,-3,1,-1,-0.5,0,3,6.666666667,0,104,3,6.666666667,50,0,3.666666667,50,0,0.5
593901689,gridcompare_block,gridcompare_trial,104,50,1627,nexus2_2_tw_3.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_13_tw_-3.00.jpg,3,0,-2,-3,-3,0,-1,-3,-0.5,-1.75,7,2.25,0,104,7,2.25,38,0,4.75,38,0,1.25
593901689,expt_end,expt_end,1,57,6400,0,0,0,0,0,0,0,0,3,0,-2,-3,-3,0,-1,-3,-0.5,-1.75,7,2.25,0,104,7,2.25,38,0,4.75,38,0,1.25
111950763,main_instructions,main_instructions1,1,57,11113,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,100,0,0,NA,NA,0,NA,NA,0
111950763,main_instructions,main_instructions2,2,57,11151,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,100,0,0,NA,NA,0,NA,NA,0
111950763,main_instructions,main_instructions3,3,57,17067,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,100,0,0,NA,NA,0,NA,NA,0
111950763,main_instructions,main_instructions4,4,57,5329,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,100,0,0,NA,NA,0,NA,NA,0
111950763,gridcompare_block,gridcompare_trial,1,38,6656,nexus2_9_tw_-1.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_17_tw_0.00.jpg,-1,-2,-3,-1,0,3,0,0,-1.75,0.75,0.916666667,2.25,0,100,0.916666667,2.25,50,0,1.333333333,50,0,2.5
111950763,gridcompare_block,gridcompare_trial,2,50,2571,nexus2_4_tw_-1.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_15_tw_0.00.jpg,-1,1,3,2,2,0,-2,0,1.25,0,2.916666667,2.666666667,0,100,2.916666667,2.666666667,38,0,0.25,38,0,1.25
111950763,gridcompare_block,gridcompare_trial,3,38,4203,nexus2_16_tw_-2.00.jpg,nexus2_1_tw_2.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_22_tw_1.00.jpg,-2,2,3,2,-2,2,2,1,1.25,0.75,4.916666667,3.583333333,0,100,4.916666667,3.583333333,38,1,1.333333333,38,1,0.5
111950763,gridcompare_block,gridcompare_trial,4,38,3345,nexus2_24_tw_0.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_9_tw_-3.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_11_tw_-3.00.jpg,0,-1,-3,-3,3,-3,-2,-3,-1.75,-1.25,2.25,8.25,0,100,2.25,8.25,50,0,6,50,0,0.5
111950763,gridcompare_block,gridcompare_trial,5,38,2034,nexus2_20_tw_2.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_24_tw_3.00.jpg,2,-3,3,-1,-2,3,2,3,0.25,1.5,7.583333333,5.666666667,0,100,7.583333333,5.666666667,38,1,1.916666667,50,0,1.25
